278	VEHICLE THEFT	STOLEN AUTOMOBILE	BAYVIEW	-122.3806998	37.72971944
279	SUSPICIOUS OCC	SUSPICIOUS OCCURRENCE	BAYVIEW	-122.3899696	37.76690677
280	NON-CRIMINAL	"AIDED CASE, MENTAL DISTURBED"	NORTHERN	-122.4264431	37.78979113
281	NON-CRIMINAL	FOUND PROPERTY	RICHMOND	-122.4662047	37.77254054
282	DRUG/NARCOTIC	POSSESSION OF NARCOTICS PARAPHERNALIA	PARK	-122.4505459	37.76905912
283	WARRANTS	WARRANT ARREST	PARK	-122.4505459	37.76905912
284	NON-CRIMINAL	"CIVIL SIDEWALKS, BOOKING"	PARK	-122.4505459	37.76905912
285	MISSING PERSON	MISSING JUVENILE	INGLESIDE	-122.4307541	37.73707609
286	MISSING PERSON	FOUND PERSON	INGLESIDE	-122.4307541	37.73707609
287	ASSAULT	BATTERY	CENTRAL	-122.4083843	37.78782711
288	NON-CRIMINAL	FOUND PROPERTY	TARAVAL	-122.5060841	37.75486183
289	ASSAULT	BATTERY	TENDERLOIN	-122.4156697	37.78211985
290	VEHICLE THEFT	STOLEN AUTOMOBILE	PARK	-122.4527826	37.76590825
291	VEHICLE THEFT	STOLEN TRUCK	INGLESIDE	-122.4328598	37.72369037
292	RUNAWAY	RUNAWAY	NORTHERN	-122.4268052	37.77879352
293	ASSAULT	BATTERY	TARAVAL	-122.5027081	37.76148209
294	NON-CRIMINAL	LOST PROPERTY	PARK	-122.434456	37.76653891
295	ASSAULT	BATTERY	CENTRAL	-122.4062732	37.79883609
296	ASSAULT	BATTERY	RICHMOND	-122.4629381	37.77819605
297	ASSAULT	BATTERY	CENTRAL	-122.3964219	37.79414474
298	NON-CRIMINAL	LOST PROPERTY	TARAVAL	-122.5042232	37.73710164
299	MISSING PERSON	FOUND PERSON	INGLESIDE	-122.4347643	37.72261614
300	MISSING PERSON	FOUND PERSON	INGLESIDE	-122.4282851	37.7399317
301	NON-CRIMINAL	FOUND PROPERTY	RICHMOND	-122.5102257	37.76724422
302	NON-CRIMINAL	LOST PROPERTY	SOUTHERN	-122.3970324	37.78782467
303	VEHICLE THEFT	STOLEN AUTOMOBILE	TARAVAL	-122.4666005	37.75280245
304	NON-CRIMINAL	TURNED IN GUN	PARK	-122.4532469	37.76338698
305	ASSAULT	BATTERY	MISSION	-122.4075383	37.76578275
306	ASSAULT	BATTERY	RICHMOND	-122.4480431	37.78237104
307	ASSAULT	BATTERY	CENTRAL	-122.407945	37.79968674
308	FRAUD	"CREDIT CARD, THEFT BY USE OF"	INGLESIDE	-122.4443498	37.7286853
309	ASSAULT	BATTERY	CENTRAL	-122.4039157	37.79053899
310	ASSAULT	THREATS AGAINST LIFE	PARK	-122.4356171	37.78100995
311	NON-CRIMINAL	"AIDED CASE, MENTAL DISTURBED"	BAYVIEW	-122.3970796	37.76808701
312	ASSAULT	BATTERY	SOUTHERN	-122.4058326	37.78155716
313	ASSAULT	BATTERY	RICHMOND	-122.501463	37.772699
314	NON-CRIMINAL	LOST PROPERTY	SOUTHERN	-122.4058325	37.78574465
315	VEHICLE THEFT	STOLEN AUTOMOBILE	INGLESIDE	-122.4140887	37.7365022
316	OTHER OFFENSES	TRAFFIC VIOLATION	PARK	-122.4469333	37.7700062
317	LARCENY/THEFT	PETTY THEFT FROM A BUILDING	NORTHERN	-122.4187296	37.7850075
318	MISSING PERSON	FOUND PERSON	SOUTHERN	-122.4034048	37.77542071
319	ASSAULT	BATTERY	NORTHERN	-122.435796	37.79825699
320	NON-CRIMINAL	FOUND PROPERTY	SOUTHERN	-122.4034048	37.77542071
321	ASSAULT	CHILD ABUSE (PHYSICAL)	BAYVIEW	-122.3956354	37.75356457
322	NON-CRIMINAL	AIDED CASE	CENTRAL	-122.4158219	37.78729329
323	WARRANTS	ENROUTE TO ADULT AUTHORITY	SOUTHERN	-122.4169028	37.7717235
324	LARCENY/THEFT	PETTY THEFT BICYCLE	NORTHERN	-122.4162938	37.77749368
325	TRESPASS	TRESPASSING	SOUTHERN	-122.4034048	37.77542071
326	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	SOUTHERN	-122.4105412	37.77091306
327	NON-CRIMINAL	LOST PROPERTY	CENTRAL	-122.411702	37.78787188
328	NON-CRIMINAL	LOST PROPERTY	NORTHERN	-122.4204973	37.78961882
329	NON-CRIMINAL	LOST PROPERTY	CENTRAL	-122.4166505	37.80816605
330	NON-CRIMINAL	LOST PROPERTY	CENTRAL	-122.3964219	37.79414474
331	LARCENY/THEFT	PETTY THEFT OF PROPERTY	SOUTHERN	-122.3914251	37.77787278
332	LARCENY/THEFT	PETTY THEFT OF PROPERTY	MISSION	-122.4155256	37.76947007
333	RECOVERED VEHICLE	RECOVERED VEHICLE - STOLEN OUTSIDE SF	INGLESIDE	-122.4171448	37.71215029
334	WARRANTS	ENROUTE TO OUTSIDE JURISDICTION	NORTHERN	-122.4321162	37.78003044
335	LARCENY/THEFT	PETTY THEFT SHOPLIFTING	INGLESIDE	-122.421128	37.74355505
336	BURGLARY	"BURGLARY OF STORE, UNLAWFUL ENTRY"	SOUTHERN	-122.4034048	37.77542071
337	OTHER OFFENSES	TRAFFIC VIOLATION ARREST	RICHMOND	-122.4642812	37.78101932
338	WEAPON LAWS	"WEAPON, POSSESS OR BRING OTHER ON SCHOOL GROUNDS"	MISSION	-122.4272424	37.76141181
339	OTHER OFFENSES	INCIDENT ON SCHOOL GROUNDS	MISSION	-122.4272424	37.76141181
340	NON-CRIMINAL	"DEATH REPORT, CAUSE UNKNOWN"	NORTHERN	-122.4227674	37.78384277
341	WARRANTS	ENROUTE TO OUTSIDE JURISDICTION	CENTRAL	-122.4007198	37.79071247
342	OTHER OFFENSES	TRAFFIC VIOLATION ARREST	CENTRAL	-122.4007198	37.79071247
343	ROBBERY	ROBBERY OF A COMMERCIAL ESTABLISHMENT W/ A KNIFE	TENDERLOIN	-122.4072441	37.78656476
344	ASSAULT	AGGRAVATED ASSAULT WITH A KNIFE	TENDERLOIN	-122.4072441	37.78656476
345	ASSAULT	"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP"	BAYVIEW	-122.3740193	37.72920336
346	ASSAULT	AGGRAVATED ASSAULT WITH A DEADLY WEAPON	MISSION	-122.4159298	37.760433
347	BURGLARY	"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY"	NORTHERN	-122.4245288	37.77184073
348	VANDALISM	"MALICIOUS MISCHIEF, VANDALISM"	SOUTHERN	-122.4084211	37.78356994
349	ASSAULT	BATTERY	INGLESIDE	-122.4522897	37.72569336
350	OTHER OFFENSES	LOST/STOLEN LICENSE PLATE	BAYVIEW	-122.3849071	37.73684696
351	SECONDARY CODES	JUVENILE INVOLVED	TENDERLOIN	-122.4140811	37.78327673
352	DRUG/NARCOTIC	POSSESSION OF METH-AMPHETAMINE FOR SALE	TENDERLOIN	-122.4140811	37.78327673
353	NON-CRIMINAL	"CIVIL SIDEWALKS, CITATION"	PARK	-122.4477611	37.76984649
354	OTHER OFFENSES	OBSCENE PHONE CALLS(S)	SOUTHERN	-122.4034048	37.77542071
355	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	PARK	-122.4321761	37.76598228
356	OTHER OFFENSES	"DRIVERS LICENSE, SUSPENDED OR REVOKED"	BAYVIEW	-122.3940463	37.729521
357	VEHICLE THEFT	STOLEN AUTOMOBILE	MISSION	-122.4153485	37.76500585
358	LARCENY/THEFT	PETTY THEFT SHOPLIFTING	RICHMOND	-122.4584134	37.77588967
359	ARSON	"FIRE, UNLAWFULLY CAUSING"	INGLESIDE	-122.4467181	37.7457283
360	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	PARK	-122.4480139	37.76700517
361	BURGLARY	"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY"	TARAVAL	-122.4575581	37.71225254
362	DRUNKENNESS	UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE	MISSION	-122.4130341	37.76679286
363	VANDALISM	"MALICIOUS MISCHIEF, VANDALISM"	MISSION	-122.4130341	37.76679286
364	OTHER OFFENSES	"DRIVERS LICENSE, SUSPENDED OR REVOKED"	INGLESIDE	-122.4068682	37.70934702
365	LARCENY/THEFT	PETTY THEFT FROM LOCKED AUTO	NORTHERN	-122.4297929	37.78556093
366	OTHER OFFENSES	TRAFFIC VIOLATION	SOUTHERN	-122.4009838	37.77480785
367	OTHER OFFENSES	TRAFFIC VIOLATION	SOUTHERN	-122.4093252	37.77881574
368	WARRANTS	ENROUTE TO OUTSIDE JURISDICTION	BAYVIEW	-122.3879113	37.73417143
369	VANDALISM	"MALICIOUS MISCHIEF, VANDALISM"	SOUTHERN	-122.3990717	37.78735287
370	MISSING PERSON	MISSING ADULT	TENDERLOIN	-122.4137537	37.78373004
371	MISSING PERSON	FOUND PERSON	TENDERLOIN	-122.4137537	37.78373004
372	SUSPICIOUS OCC	SUSPICIOUS OCCURRENCE	BAYVIEW	-122.3868007	37.72598692
373	LARCENY/THEFT	"LOST PROPERTY, PETTY THEFT"	TENDERLOIN	-122.4101352	37.78418891
374	BURGLARY	"BURGLARY, UNLAWFUL ENTRY"	NORTHERN	-122.436216	37.80033242
375	LARCENY/THEFT	PETTY THEFT FROM LOCKED AUTO	NORTHERN	-122.436216	37.80033242
376	ASSAULT	BATTERY	CENTRAL	-122.4015884	37.79101393
377	LARCENY/THEFT	PETTY THEFT BICYCLE	NORTHERN	-122.4202173	37.77915102
378	MISSING PERSON	MISSING ADULT	TENDERLOIN	-122.4129991	37.78627746
379	ASSAULT	BATTERY	TARAVAL	-122.4770184	37.74765045
380	WARRANTS	POST RELEASE COMMUNITY SUPERVISION	SOUTHERN	-122.4110714	37.78175113
381	LARCENY/THEFT	EMBEZZLEMENT FROM DEPENDENT OR ELDER ADULT BY CARETAKER	INGLESIDE	-122.4475262	37.71166766
382	LARCENY/THEFT	PETTY THEFT FROM LOCKED AUTO	MISSION	-122.4152719	37.76419691
383	ASSAULT	BATTERY	CENTRAL	-122.4131745	37.78671902
384	NON-CRIMINAL	"AIDED CASE, MENTAL DISTURBED"	SOUTHERN	-122.4076335	37.78418935
385	DRUG/NARCOTIC	POSSESSION OF NARCOTICS PARAPHERNALIA	TENDERLOIN	-122.4063518	37.78603116
386	LARCENY/THEFT	"LOST PROPERTY, PETTY THEFT"	TENDERLOIN	-122.4063518	37.78603116
387	NON-CRIMINAL	"DEATH REPORT, CAUSE UNKNOWN"	MISSION	-122.411426	37.75260197
388	VEHICLE THEFT	STOLEN AUTOMOBILE	PARK	-122.4317184	37.77003401
389	SUSPICIOUS OCC	INVESTIGATIVE DETENTION	INGLESIDE	-122.4374633	37.7323781
390	NON-CRIMINAL	FOUND PROPERTY	INGLESIDE	-122.4234577	37.73628415
391	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	TARAVAL	-122.4876077	37.74439591
392	VEHICLE THEFT	STOLEN MOTORCYCLE	MISSION	-122.423822	37.76978133
393	TRESPASS	TRESPASSING	TARAVAL	-122.4616541	37.74828067
394	MISSING PERSON	FOUND PERSON	INGLESIDE	-122.4416901	37.71557408
395	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	TENDERLOIN	-122.4105093	37.78604322
396	BURGLARY	"BURGLARY, HOT PROWL, UNLAWFUL ENTRY"	MISSION	-122.4123176	37.7517892
397	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	SOUTHERN	-122.4157401	37.77713097
398	PROSTITUTION	HUMAN TRAFFICKING	SOUTHERN	-122.400916	37.78545749
399	PROSTITUTION	SOLICITS FOR ACT OF PROSTITUTION	SOUTHERN	-122.400916	37.78545749
400	LARCENY/THEFT	PETTY THEFT FROM A BUILDING	CENTRAL	-122.4021637	37.78957103
401	OTHER OFFENSES	RESISTING ARREST	SOUTHERN	-122.4034641	37.77852338
402	PROSTITUTION	SOLICITS FOR ACT OF PROSTITUTION	SOUTHERN	-122.400916	37.78545749
403	PROSTITUTION	LOITERING FOR PURPOSE OF PROSTITUTION	SOUTHERN	-122.400916	37.78545749
404	NON-CRIMINAL	FOUND PROPERTY	SOUTHERN	-122.4001948	37.79005279
405	LARCENY/THEFT	PETTY THEFT SHOPLIFTING	INGLESIDE	-122.4216445	37.74299701
406	NON-CRIMINAL	LOST PROPERTY	SOUTHERN	-122.401561	37.78408887
407	NON-CRIMINAL	FOUND PROPERTY	SOUTHERN	-122.401561	37.78408887
408	FRAUD	"CREDIT CARD, THEFT BY USE OF"	BAYVIEW	-122.3987481	37.71888022
409	ASSAULT	BATTERY	NORTHERN	-122.4310464	37.78302957
410	NON-CRIMINAL	FOUND PROPERTY	PARK	-122.4452775	37.76635562
411	LARCENY/THEFT	ATTEMPTED SHOPLIFTING	TARAVAL	-122.4756475	37.72852806
412	STOLEN PROPERTY	"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING"	NORTHERN	-122.4328806	37.78382558
413	OTHER OFFENSES	POSSESSION OF BURGLARY TOOLS	NORTHERN	-122.4328806	37.78382558
414	ASSAULT	BATTERY	INGLESIDE	-122.4355571	37.72299395
415	WARRANTS	WARRANT ARREST	SOUTHERN	-122.4076335	37.78418935
416	BURGLARY	"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY"	TARAVAL	-122.5082384	37.75188708
417	BURGLARY	"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY"	BAYVIEW	-122.4044918	37.73371419
418	LARCENY/THEFT	GRAND THEFT FROM A BUILDING	INGLESIDE	-122.4257078	37.74542057
419	VEHICLE THEFT	STOLEN TRUCK	INGLESIDE	-122.4101148	37.73975516
420	WARRANTS	WARRANT ARREST	SOUTHERN	-122.4108025	37.77432992
421	MISSING PERSON	MISSING ADULT	CENTRAL	-122.4158438	37.78740177
422	PROSTITUTION	LOITERING FOR PURPOSE OF PROSTITUTION	TARAVAL	-122.4743081	37.71664253
423	ASSAULT	BATTERY	MISSION	-122.4317472	37.7494248
424	OTHER OFFENSES	INCIDENT ON SCHOOL GROUNDS	MISSION	-122.4317472	37.7494248
425	MISSING PERSON	FOUND PERSON	SOUTHERN	-122.4129044	37.77599818
426	NON-CRIMINAL	CASE CLOSURE	SOUTHERN	-122.4129044	37.77599818
427	PROSTITUTION	SOLICITS FOR ACT OF PROSTITUTION	TARAVAL	-122.4743081	37.71664253
428	MISSING PERSON	FOUND PERSON	SOUTHERN	-122.4095309	37.77216798
429	ASSAULT	BATTERY	CENTRAL	-122.4110908	37.78896418
430	PROSTITUTION	SOLICITS FOR ACT OF PROSTITUTION	TENDERLOIN	-122.4093131	37.78434785
431	ASSAULT	BATTERY	SOUTHERN	-122.4044079	37.78107596
432	VANDALISM	"MALICIOUS MISCHIEF, BREAKING WINDOWS"	INGLESIDE	-122.442899	37.72304594
433	VANDALISM	"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES"	SOUTHERN	-122.4209584	37.77395554
434	MISSING PERSON	MISSING ADULT	PARK	-122.451993	37.77408847
435	ASSAULT	BATTERY	TARAVAL	-122.4762267	37.74955601
436	ASSAULT	BATTERY	CENTRAL	-122.40004	37.79920564
437	DRUG/NARCOTIC	POSSESSION OF COCAINE	MISSION	-122.4091319	37.752797
438	OTHER OFFENSES	PROBATION VIOLATION	MISSION	-122.4091319	37.752797
439	WARRANTS	PROBATION SEARCH	MISSION	-122.4091319	37.752797
440	ASSAULT	AGGRAVATED ASSAULT WITH A KNIFE	SOUTHERN	-122.4034048	37.77542071
441	LARCENY/THEFT	PETTY THEFT SHOPLIFTING	TENDERLOIN	-122.4072441	37.78656476
442	OTHER OFFENSES	PROBATION VIOLATION	TENDERLOIN	-122.4072441	37.78656476
443	LARCENY/THEFT	PETTY THEFT FROM LOCKED AUTO	MISSION	-122.4199834	37.76827268
444	LARCENY/THEFT	PETTY THEFT BICYCLE	MISSION	-122.4106648	37.75425892
445	MISSING PERSON	FOUND PERSON	MISSION	-122.4065391	37.75648641
446	VEHICLE THEFT	STOLEN AND RECOVERED VEHICLE	INGLESIDE	-122.4456136	37.71414264
447	VANDALISM	"MALICIOUS MISCHIEF, VANDALISM"	NORTHERN	-122.4325443	37.78283887
448	LARCENY/THEFT	PETTY THEFT FROM LOCKED AUTO	RICHMOND	-122.479515	37.78225886
449	ASSAULT	FALSE IMPRISONMENT	MISSION	-122.4196718	37.76505012
450	VEHICLE THEFT	STOLEN TRUCK	RICHMOND	-122.4590016	37.78318659
451	WARRANTS	ENROUTE TO OUTSIDE JURISDICTION	CENTRAL	-122.402384	37.79097001
452	WARRANTS	WARRANT ARREST	CENTRAL	-122.402384	37.79097001
453	OTHER OFFENSES	PROBATION VIOLATION	TARAVAL	-122.4754846	37.73836557
454	ASSAULT	FALSE IMPRISONMENT	SOUTHERN	-122.408163	37.78053454
455	ASSAULT	BATTERY	RICHMOND	-122.5102257	37.76724422
456	NON-CRIMINAL	AIDED CASE	TARAVAL	-122.4803382	37.76342016
457	MISSING PERSON	MISSING ADULT	MISSION	-122.4174994	37.75308467
458	ASSAULT	BATTERY	NORTHERN	-122.4198349	37.78635804
459	ASSAULT	BATTERY	SOUTHERN	-122.4076335	37.78418935
460	LARCENY/THEFT	PETTY THEFT SHOPLIFTING	NORTHERN	-122.4310464	37.78302957
461	SECONDARY CODES	DOMESTIC VIOLENCE	TENDERLOIN	-122.4160753	37.78444966
462	LARCENY/THEFT	PETTY THEFT FROM UNLOCKED AUTO	NORTHERN	-122.4254413	37.79740809
463	BURGLARY	"BURGLARY, HOT PROWL, FORCIBLE ENTRY"	TARAVAL	-122.4770184	37.74765045
464	BURGLARY	"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY"	NORTHERN	-122.4239222	37.77729679
465	DRUG/NARCOTIC	POSSESSION OF NARCOTICS PARAPHERNALIA	INGLESIDE	-122.4398764	37.7164581
466	OTHER OFFENSES	"DRIVERS LICENSE, SUSPENDED OR REVOKED"	CENTRAL	-122.4034341	37.78764305
467	LARCENY/THEFT	GRAND THEFT FROM A BUILDING	SOUTHERN	-122.3950625	37.78599306
468	ASSAULT	BATTERY	CENTRAL	-122.41481	37.78651941
469	LARCENY/THEFT	PETTY THEFT FROM LOCKED AUTO	SOUTHERN	-122.3998338	37.78104322
470	VEHICLE THEFT	STOLEN TRUCK	MISSION	-122.4238386	37.75109677
471	WARRANTS	PROBATION SEARCH	BAYVIEW	-122.3901363	37.73680362
472	ASSAULT	BATTERY	BAYVIEW	-122.4019684	37.7356138
473	ASSAULT	THREATS TO SCHOOL TEACHERS	TARAVAL	-122.466758	37.72918458
474	OTHER OFFENSES	INCIDENT ON SCHOOL GROUNDS	TARAVAL	-122.466758	37.72918458
475	NON-CRIMINAL	LOST PROPERTY	NORTHERN	-122.4258834	37.78707981
476	WARRANTS	WARRANT ARREST	MISSION	-122.4209017	37.76497789
477	VEHICLE THEFT	STOLEN TRUCK	SOUTHERN	-122.3883336	37.78704935
478	VEHICLE THEFT	STOLEN AUTOMOBILE	MISSION	-122.4198279	37.76667376
479	BURGLARY	"BURGLARY OF RESIDENCE, FORCIBLE ENTRY"	PARK	-122.4550485	37.76191537
480	LARCENY/THEFT	GRAND THEFT FROM PERSON	SOUTHERN	-122.4143179	37.77994441
481	"SEX OFFENSES, FORCIBLE"	"FORCIBLE RAPE, BODILY FORCE"	SOUTHERN	-122.4034048	37.77542071
482	FRAUD	"CREDIT CARD, THEFT BY USE OF"	SOUTHERN	-122.3970342	37.79282365
483	OTHER OFFENSES	TRAFFIC VIOLATION	CENTRAL	-122.4069587	37.78943476
484	VEHICLE THEFT	STOLEN AUTOMOBILE	PARK	-122.4641344	37.76458427
485	VEHICLE THEFT	STOLEN TRUCK	INGLESIDE	-122.4347315	37.71619127
486	OTHER OFFENSES	POSSESSION OF BURGLARY TOOLS	INGLESIDE	-122.4432445	37.72746871
487	VANDALISM	"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES"	NORTHERN	-122.4235819	37.77590427
488	VANDALISM	"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES"	MISSION	-122.4329792	37.76221512
489	NON-CRIMINAL	"AIDED CASE, MENTAL DISTURBED"	NORTHERN	-122.4255591	37.80212019
490	ASSAULT	AGGRAVATED ASSAULT WITH A DEADLY WEAPON	TENDERLOIN	-122.4150887	37.78367196
491	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	NORTHERN	-122.4221635	37.78868564
492	OTHER OFFENSES	TRAFFIC VIOLATION ARREST	SOUTHERN	-122.4131609	37.77745666
493	OTHER OFFENSES	PROBATION VIOLATION	NORTHERN	-122.4465095	37.80095266
494	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	RICHMOND	-122.4692435	37.78267111
495	ASSAULT	BATTERY	CENTRAL	-122.4041954	37.79122552
496	LARCENY/THEFT	PETTY THEFT FROM LOCKED AUTO	RICHMOND	-122.4692435	37.78267111
497	NON-CRIMINAL	AIDED CASE	TARAVAL	-122.4626044	37.74468095
498	VEHICLE THEFT	STOLEN AUTOMOBILE	NORTHERN	-122.4308076	37.76941133
499	VEHICLE THEFT	STOLEN AUTOMOBILE	TARAVAL	-122.4811475	37.75964322
500	LARCENY/THEFT	GRAND THEFT FROM A BUILDING	CENTRAL	-122.4015884	37.79101393
501	OTHER OFFENSES	"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY"	RICHMOND	-122.4527983	37.78491792
502	LARCENY/THEFT	GRAND THEFT FROM UNLOCKED AUTO	RICHMOND	-122.4824813	37.78591388
503	NON-CRIMINAL	LOST PROPERTY	RICHMOND	-122.4849351	37.77007733
504	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	RICHMOND	-122.4612106	37.78308669
505	NON-CRIMINAL	LOST PROPERTY	SOUTHERN	-122.4034048	37.77542071
506	LARCENY/THEFT	GRAND THEFT FROM UNLOCKED AUTO	CENTRAL	-122.4162596	37.80618612
507	VANDALISM	"MALICIOUS MISCHIEF, VANDALISM"	CENTRAL	-122.4026026	37.79239304
508	LARCENY/THEFT	PETTY THEFT BICYCLE	CENTRAL	-122.411702	37.78787188
509	VANDALISM	"MALICIOUS MISCHIEF, VANDALISM"	TARAVAL	-122.5040682	37.75019828
510	LARCENY/THEFT	PETTY THEFT OF PROPERTY	NORTHERN	-122.4307032	37.80253208
511	NON-CRIMINAL	LOST PROPERTY	CENTRAL	-122.4064973	37.7956017
512	NON-CRIMINAL	LOST PROPERTY	SOUTHERN	-122.4122725	37.78020391
513	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	PARK	-122.4370756	37.779868
514	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	NORTHERN	-122.4181929	37.78232634
515	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	NORTHERN	-122.4310464	37.78302957
516	NON-CRIMINAL	LOST PROPERTY	TARAVAL	-122.4767637	37.74300156
517	LARCENY/THEFT	PETTY THEFT OF PROPERTY	INGLESIDE	-122.4454715	37.73165666
518	LARCENY/THEFT	PETTY THEFT BICYCLE	INGLESIDE	-122.4342292	37.73301995
519	LARCENY/THEFT	GRAND THEFT FROM UNLOCKED AUTO	SOUTHERN	-122.406482	37.78273179
520	LARCENY/THEFT	GRAND THEFT OF PROPERTY	TENDERLOIN	-122.4150832	37.78165245
521	LARCENY/THEFT	PETTY THEFT OF PROPERTY	CENTRAL	-122.4064294	37.80713681
522	LARCENY/THEFT	GRAND THEFT FROM UNLOCKED AUTO	CENTRAL	-122.407209	37.79877567
523	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	CENTRAL	-122.4071493	37.80642673
524	LARCENY/THEFT	PETTY THEFT OF PROPERTY	CENTRAL	-122.3982172	37.79348665
525	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	CENTRAL	-122.4154355	37.80634189
526	OTHER OFFENSES	OBSCENE PHONE CALLS(S)	CENTRAL	-122.411702	37.78787188
527	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	INGLESIDE	-122.4072981	37.74688684
528	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	INGLESIDE	-122.417629	37.73986915
529	LARCENY/THEFT	PETTY THEFT OF PROPERTY	NORTHERN	-122.420327	37.78845216
530	LARCENY/THEFT	PETTY THEFT OF PROPERTY	NORTHERN	-122.420327	37.78845216
531	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	NORTHERN	-122.4237955	37.79761624
532	LARCENY/THEFT	PETTY THEFT OF PROPERTY	SOUTHERN	-122.4042702	37.78447885
533	LARCENY/THEFT	PETTY THEFT OF PROPERTY	SOUTHERN	-122.4034048	37.77542071
534	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	SOUTHERN	-122.4054793	37.77616092
535	LARCENY/THEFT	PETTY THEFT OF PROPERTY	NORTHERN	-122.4165835	37.77865915
536	LARCENY/THEFT	GRAND THEFT BICYCLE	CENTRAL	-122.4160696	37.80525829
537	ROBBERY	"ROBBERY ON THE STREET, STRONGARM"	BAYVIEW	-122.4087257	37.72960842
538	SUSPICIOUS OCC	INVESTIGATIVE DETENTION	BAYVIEW	-122.4087257	37.72960842
539	LARCENY/THEFT	PETTY THEFT SHOPLIFTING	SOUTHERN	-122.406521	37.78506294
540	OTHER OFFENSES	CONSPIRACY	BAYVIEW	-122.3977324	37.75482704
541	SUSPICIOUS OCC	SUSPICIOUS OCCURRENCE	INGLESIDE	-122.4309504	37.71965384
542	NON-CRIMINAL	"AIDED CASE, MENTAL DISTURBED"	PARK	-122.4383405	37.77828448
543	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	NORTHERN	-122.4337426	37.78425186
544	WARRANTS	WARRANT ARREST	BAYVIEW	-122.3808183	37.72818703
545	VEHICLE THEFT	STOLEN AUTOMOBILE	RICHMOND	-122.4904179	37.78434702
546	RECOVERED VEHICLE	"VEHICLE, RECOVERED, AUTO"	CENTRAL	-122.4182393	37.79093323
547	ASSAULT	BATTERY	TENDERLOIN	-122.4080405	37.7864094
548	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO	INGLESIDE	-122.457773	37.73383272
549	OTHER OFFENSES	FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY	CENTRAL	-122.4074596	37.79457596
550	NON-CRIMINAL	LOST PROPERTY	BAYVIEW	-122.3956223	37.72243362
551	NON-CRIMINAL	AIDED CASE -PROPERTY FOR DESTRUCTION	PARK	-122.4513213	37.7670547
552	ASSAULT	"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP"	SOUTHERN	-122.4169911	37.77707419
553	BURGLARY	"BURGLARY, HOT PROWL, UNLAWFUL ENTRY"	PARK	-122.452215	37.77075374
554	VEHICLE THEFT	STOLEN TRUCK	TARAVAL	-122.4561071	37.71823633
555	MISSING PERSON	MISSING ADULT	PARK	-122.4356374	37.76816943
556	OTHER OFFENSES	FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY	INGLESIDE	-122.4378423	37.73343653
557	FRAUD	FRAUDULENT CREDIT APPLICATION	INGLESIDE	-122.4378423	37.73343653
558	NON-CRIMINAL	"DEATH REPORT, CAUSE UNKNOWN"	NORTHERN	-122.4202128	37.78397891
559	LARCENY/THEFT	PETTY THEFT FROM LOCKED AUTO	TARAVAL	-122.4704597	37.76290308
560	NON-CRIMINAL	"AIDED CASE, MENTAL DISTURBED"	RICHMOND	-122.477241	37.78043733
561	VANDALISM	"MALICIOUS MISCHIEF, VANDALISM"	TENDERLOIN	-122.413791	37.78383656
562	LARCENY/THEFT	PETTY THEFT FROM LOCKED AUTO	NORTHERN	-122.4323297	37.78142922
563	BURGLARY	"BURGLARY, ATTEMPTED FORCIBLE ENTRY"	NORTHERN	-122.4269199	37.7967538
